Label,Dst Port,Protocol,time,act_time,COUNT_instances,Timestamp_analog,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
Benign,443,6,96.53333333,49,90,96,15/02/2018 11:01:36,75658425,65,593,745,839957,412,0,11.46153846,58.24089975,1460,0,1416.453626,241.0393983,11111.80943,8.696982524,115157.4201,1048006.335,10089021,0,71433188,1116143.563,3170144.249,10100698,56,75646592,127781.4054,1104695.617,10100639,0,0,0,0,0,1312,11872,0.859124413,7.83785811,0,1460,1275.723824,480.4338682,230816.7017,0,0,0,1,0,0,0,0,9,1277.662614,11.46153846,1416.453626,0,0,0,0,0,0,65,745,593,839957,8192,12501,10,20,124034,297283.6815,798210,11586,10080707.14,20251.28745,10089021,10034794,Benign
Benign,443,6,96.54444444,50,90,96,15/02/2018 11:01:36,75731055,73,756,752,1078521,419,0,10.30136986,55.73964401,1460,0,1426.615079,211.4650473,14251.39264,10.94663213,91462.62681,935083.3893,10089025,0,71333332,990740.7222,3005952.03,10100711,41,75719233,100290.3748,979990.276,10100637,0,0,0,0,0,1472,15132,0.963937449,9.982694682,0,1460,1300.328916,451.7991953,204122.5129,0,0,0,1,0,0,0,0,10,1301.897467,10.30136986,1426.615079,0,0,0,0,0,0,73,752,756,1078521,8192,12501,10,20,114400.7143,271888.5617,730986,11554,10076075.29,32599.49287,10089025,10002153,Benign
Benign,443,6,96.55555556,51,90,96,15/02/2018 11:01:36,115709229,21,24,810,13349,482,0,38.57142857,111.344318,1460,0,556.2083333,679.9265932,122.3670758,0.388905884,2629755.205,4405520.698,10089465,0,115709229,5785461.45,4983085.884,10100703,42,111230050,4836089.13,5149918.206,10100665,0,0,0,0,0,432,624,0.181489413,0.207416472,0,1460,307.8043478,557.3493068,310638.2498,0,0,0,1,0,0,0,0,1,314.6444444,38.57142857,556.2083333,0,0,0,0,0,0,21,810,24,13349,8192,62,15,20,26335.09091,50130.11212,177483,11157,10085473,10975.3279,10089465,10052408,Benign
Benign,443,6,96.56666667,52,90,96,15/02/2018 11:01:36,115709410,20,24,810,13323,482,0,40.5,113.8764335,1460,0,555.125,678.8661463,122.1421836,0.380262936,2690916.512,4438515.022,10089499,0,115709410,6089968.947,4924355.279,10100704,19,111229908,4836082.957,5149571.782,10100665,0,0,0,0,0,412,624,0.172846789,0.207416147,0,1460,314.0666667,560.7661723,314458.7,0,0,0,1,0,0,0,0,1,321.2045455,40.5,555.125,0,0,0,0,0,0,20,810,24,13323,8192,62,15,20,26729.63636,51316.5564,181454,11109,10085069.73,12197.66873,10089499,10048326,Benign
Benign,443,6,96.57777778,53,90,96,15/02/2018 11:01:36,116814603,22,33,1302,25953,593,0,59.18181818,146.4024578,1460,0,786.4545455,709.9350803,233.3184319,0.470831545,2163233.389,4069055.275,10069167,0,116814603,5562600.143,4936144.125,10100703,17,112631366,3519730.188,4845006.352,10100842,0,0,0,0,0,452,804,0.188332618,0.282498927,0,1460,486.6964286,657.8388286,432751.9244,0,0,0,1,0,0,0,0,1,495.5454545,59.18181818,786.4545455,0,0,0,0,0,0,22,1302,33,25953,8192,1017,16,20,189395.3636,519503.6039,1755756,30530,10050050.27,57017.86323,10069167,9878153,Benign
Benign,443,6,96.58888889,54,90,96,15/02/2018 11:01:36,61736085,62,111,1209,147318,223,0,19.5,53.46724139,1460,0,1327.189189,399.0949195,2405.837688,2.802250904,358930.7267,4437218.737,58176192,0,61736085,1012066.967,7445905.331,58176192,43,61579529,559813.9,5551073.939,58211208,0,0,0,0,0,1252,2232,1.00427489,1.797976014,0,1460,853.6034483,706.9191467,499734.68,0,0,0,1,0,0,0,0,1,858.5375723,19.5,1327.189189,0,0,0,0,0,0,62,1209,111,147318,8192,135,9,20,3403215,0,3403215,3403215,58176192,0,58176192,58176192,Benign
Benign,443,6,96.6,55,90,96,15/02/2018 11:01:36,62733159,23,32,1747,13908,351,0,75.95652174,105.9392958,1430,0,434.625,588.2389656,249.5490463,0.876729323,1161725.167,7939268.527,58390060,1,62733159,2851507.227,12442539.92,58525091,42,62577273,2018621.71,10486385.39,58485046,1,0,0,0,0,472,652,0.366632262,0.510097061,0,1430,279.5535714,481.9418267,232267.9244,0,0,0,1,0,0,0,0,1,284.6363636,75.95652174,434.625,0,0,0,0,0,0,23,1747,32,13908,8192,189,13,20,4187406,0,4187406,4187406,58390060,0,58390060,58390060,Benign
Benign,443,6,96.61111111,56,90,96,15/02/2018 11:01:36,119497734,23,34,1510,24731,448,0,65.65217391,109.3395914,1430,0,727.3823529,690.3016475,219.5941222,0.476996493,2133888.107,10997521.33,58851388,0,119497734,5431715.182,17278335.94,58851388,36,119348235,3616613.182,14258044.2,59009259,0,0,0,0,0,472,692,0.192472269,0.284524224,0,1430,452.4310345,624.1322147,389541.0215,0,0,0,1,0,0,0,0,1,460.3684211,65.65217391,727.3823529,0,0,0,0,0,0,23,1510,34,24731,8192,189,11,20,910185,1063993.473,1662542,157828,58764283,123185.0724,58851388,58677178,Benign
Benign,53,17,96.62222222,57,90,96,15/02/2018 11:01:36,1713,1,1,34,64,34,34,34,0,64,64,64,0,57209.57385,1167.542323,1713,0,1713,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,583.7711617,583.7711617,34,64,44,17.32050808,300,0,0,0,0,0,0,0,0,1,66,34,64,0,0,0,0,0,0,1,34,1,64,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.63333333,58,90,96,15/02/2018 11:01:36,18539,1,1,33,65,33,33,33,0,65,65,65,0,5286.153514,107.880684,18539,0,18539,18539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,53.94034198,53.94034198,33,65,43.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,65.5,33,65,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.64444444,59,90,96,15/02/2018 11:01:36,447,1,1,44,60,44,44,44,0,60,60,60,0,232662.1924,4474.272931,447,0,447,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2237.136465,2237.136465,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.65555556,60,90,96,15/02/2018 11:01:36,292,1,1,33,65,33,33,33,0,65,65,65,0,335616.4384,6849.315068,292,0,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3424.657534,3424.657534,33,65,43.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,65.5,33,65,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.66666667,61,90,96,15/02/2018 11:01:36,1966,1,1,43,99,43,43,43,0,99,99,99,0,72227.87386,1017.293998,1966,0,1966,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,508.646999,508.646999,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43,99,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.67777778,62,90,96,15/02/2018 11:01:36,992,1,1,35,51,35,35,35,0,51,51,51,0,86693.54839,2016.129032,992,0,992,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1008.064516,1008.064516,35,51,40.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,60.5,35,51,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.68888889,63,90,96,15/02/2018 11:01:36,332,1,1,31,95,31,31,31,0,95,95,95,0,379518.0723,6024.096386,332,0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3012.048193,3012.048193,31,95,52.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,78.5,31,95,0,0,0,0,0,0,1,31,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.7,64,90,96,15/02/2018 11:01:36,60021,1,1,33,127,33,33,33,0,127,127,127,0,2665.73366,33.32167075,60021,0,60021,60021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.66083537,16.66083537,33,127,64.33333333,54.2709253,2945.333333,0,0,0,0,0,0,0,0,1,96.5,33,127,0,0,0,0,0,0,1,33,1,127,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.71111111,65,90,96,15/02/2018 11:01:36,683,1,1,31,112,31,31,31,0,112,112,112,0,209370.4246,2928.257687,683,0,683,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1464.128843,1464.128843,31,112,58,46.7653718,2187,0,0,0,0,0,0,0,0,1,87,31,112,0,0,0,0,0,0,1,31,1,112,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.72222222,66,90,96,15/02/2018 11:01:36,67105,1,1,32,91,32,32,32,0,91,91,91,0,1832.948365,29.80403845,67105,0,67105,67105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.90201922,14.90201922,32,91,51.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,77.5,32,91,0,0,0,0,0,0,1,32,1,91,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.73333333,67,90,96,15/02/2018 11:01:36,948,1,1,30,100,30,30,30,0,100,100,100,0,137130.8017,2109.704641,948,0,948,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1054.852321,1054.852321,30,100,53.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,80,30,100,0,0,0,0,0,0,1,30,1,100,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.74444444,68,90,96,15/02/2018 11:01:36,1844,1,1,45,86,45,45,45,0,86,86,86,0,71041.21475,1084.598698,1844,0,1844,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,542.2993492,542.2993492,45,86,58.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,88,45,86,0,0,0,0,0,0,1,45,1,86,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.75555556,69,90,96,15/02/2018 11:01:36,45067,1,1,43,98,43,43,43,0,98,98,98,0,3128.675084,44.37836998,45067,0,45067,45067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22.18918499,22.18918499,43,98,61.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,92,43,98,0,0,0,0,0,0,1,43,1,98,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.76666667,70,90,96,15/02/2018 11:01:36,335,1,1,24,56,24,24,24,0,56,56,56,0,238805.9701,5970.149254,335,0,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2985.074627,2985.074627,24,56,34.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,52,24,56,0,0,0,0,0,0,1,24,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.77777778,71,90,96,15/02/2018 11:01:36,12669,1,1,41,73,41,41,41,0,73,73,73,0,8998.342411,157.8656563,12669,0,12669,12669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,78.93282816,78.93282816,41,73,51.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,77.5,41,73,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.78888889,72,90,96,15/02/2018 11:01:36,521,1,1,39,55,39,39,39,0,55,55,55,0,180422.2649,3838.771593,521,0,521,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1919.385797,1919.385797,39,55,44.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,66.5,39,55,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.8,73,90,96,15/02/2018 11:01:36,358,1,1,30,46,30,30,30,0,46,46,46,0,212290.5028,5586.592179,358,0,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2793.296089,2793.296089,30,46,35.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,53,30,46,0,0,0,0,0,0,1,30,1,46,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.81111111,74,90,96,15/02/2018 11:01:36,1750,1,1,29,157,29,29,29,0,157,157,157,0,106285.7143,1142.857143,1750,0,1750,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,571.4285714,571.4285714,29,157,71.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,107.5,29,157,0,0,0,0,0,0,1,29,1,157,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.82222222,75,90,96,15/02/2018 11:01:36,128422,1,1,33,127,33,33,33,0,127,127,127,0,1245.892448,15.5736556,128422,0,128422,128422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.786827802,7.786827802,33,127,64.33333333,54.2709253,2945.333333,0,0,0,0,0,0,0,0,1,96.5,33,127,0,0,0,0,0,0,1,33,1,127,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.83333333,76,90,96,15/02/2018 11:01:36,88888,1,1,40,210,40,40,40,0,210,210,210,0,2812.528125,22.500225,88888,0,88888,88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.2501125,11.2501125,40,210,96.66666667,98.14954576,9633.333333,0,0,0,0,0,0,0,0,1,145,40,210,0,0,0,0,0,0,1,40,1,210,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.84444444,77,90,96,15/02/2018 11:01:36,171049,2,2,92,214,46,46,46,0,107,107,107,0,1788.961058,23.38511187,57016.33333,97396.66034,169479,315,170734,170734,0,170734,170734,169794,169794,0,169794,169794,0,0,0,0,16,16,11.69255593,11.69255593,46,107,70.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,88,46,107,0,0,0,0,0,0,2,92,2,214,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.85555556,78,90,96,15/02/2018 11:01:36,12924,1,1,31,95,31,31,31,0,95,95,95,0,9749.303621,154.7508511,12924,0,12924,12924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,77.37542556,77.37542556,31,95,52.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,78.5,31,95,0,0,0,0,0,0,1,31,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.86666667,79,90,96,15/02/2018 11:01:36,277,1,1,32,48,32,32,32,0,48,48,48,0,288808.6643,7220.216606,277,0,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3610.108303,3610.108303,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,56,32,48,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.87777778,80,90,96,15/02/2018 11:01:36,662,1,1,24,99,24,24,24,0,99,99,99,0,185800.6042,3021.148036,662,0,662,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1510.574018,1510.574018,24,99,49,43.30127019,1875,0,0,0,0,0,0,0,0,1,73.5,24,99,0,0,0,0,0,0,1,24,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.88888889,81,90,96,15/02/2018 11:01:36,1018,1,1,32,48,32,32,32,0,48,48,48,0,78585.46169,1964.636542,1018,0,1018,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,982.3182711,982.3182711,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,56,32,48,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.9,82,90,96,15/02/2018 11:01:36,308,1,1,47,63,47,47,47,0,63,63,63,0,357142.8571,6493.506494,308,0,308,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3246.753247,3246.753247,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47,63,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.91111111,83,90,96,15/02/2018 11:01:36,876,1,1,34,98,34,34,34,0,98,98,98,0,150684.9315,2283.105023,876,0,876,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1141.552511,1141.552511,34,98,55.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,83,34,98,0,0,0,0,0,0,1,34,1,98,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.92222222,84,90,96,15/02/2018 11:01:36,12589,1,1,44,100,44,44,44,0,100,100,100,0,11438.55747,158.8688538,12589,0,12589,12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,79.43442688,79.43442688,44,100,62.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,94,44,100,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.93333333,85,90,96,15/02/2018 11:01:36,169989,2,2,82,204,41,41,41,0,102,102,102,0,1682.461806,23.53093435,56663,97116.59317,168803,280,169709,169709,0,169709,169709,169083,169083,0,169083,169083,0,0,0,0,16,16,11.76546718,11.76546718,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41,102,0,0,0,0,0,0,2,82,2,204,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.94444444,86,90,96,15/02/2018 11:01:36,144571,2,2,78,110,39,39,39,0,55,55,55,0,1300.399112,27.66806621,48190.33333,47305.28471,94559,1,94559,94559,0,94559,94559,1,1,0,1,1,0,0,0,0,16,16,13.8340331,13.8340331,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,0,0,0,0,0,0,2,78,2,110,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.95555556,87,90,96,15/02/2018 11:01:36,169558,2,2,48,112,24,24,24,0,56,56,56,0,943.6299083,23.59074771,56519.33333,97064.76249,168600,373,169185,169185,0,169185,169185,168973,168973,0,168973,168973,0,0,0,0,16,16,11.79537385,11.79537385,24,56,36.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,46,24,56,0,0,0,0,0,0,2,48,2,112,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.96666667,88,90,96,15/02/2018 11:01:36,132328,2,2,64,236,32,32,32,0,118,118,118,0,2267.093888,30.22791851,44109.33333,47915.39588,95109,31,95109,95109,0,95109,95109,31,31,0,31,31,0,0,0,0,16,16,15.11395925,15.11395925,32,118,66.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,83,32,118,0,0,0,0,0,0,2,64,2,236,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,96.97777778,89,90,96,15/02/2018 11:01:36,459,1,1,41,73,41,41,41,0,73,73,73,0,248366.0131,4357.298475,459,0,459,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2178.649237,2178.649237,41,73,51.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,77.5,41,73,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,3128,6,96.98888889,90,90,96,15/02/2018 11:01:36,9004643,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333161459,4502321.5,2126914.265,6006277,2998366,9004643,4502321.5,2126914.265,6006277,2998366,0,0,0,0,0,0,0,0,0,92,0,0.333161459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,-1,0,28,2998366,0,2998366,2998366,6006277,0,6006277,6006277,Benign
Benign,1178,6,97,1,213,97,15/02/2018 11:01:37,4988430,5,7,320,192,64,64,64,0,64,0,27.42857143,34.20943896,102.6375032,2.405566481,453493.6364,904218.4525,3003839,166,4903803,1225950.75,1321909.363,3095599,171,4896665,816110.8333,1134354.977,3003839,82577,1,0,0,0,100,140,1.002319367,1.403247114,0,64,44.30769231,30.74460553,945.2307692,0,1,0,0,1,0,0,0,1,48,64,27.42857143,0,0,0,0,0,0,5,320,7,192,255,254,4,20,0,0,0,0,0,0,0,0,Benign
DoS attacks-Slowloris,80,6,97.00469484,2,213,97,15/02/2018 11:01:37,3027983,3,0,0,0,0,0,0,0,0,0,0,0,0,0.990758535,1513991.5,710000.9692,2016038,1011945,3027983,1513991.5,710000.9692,2016038,1011945,0,0,0,0,0,0,0,0,0,120,0,0.990758535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,97.00938967,3,213,97,15/02/2018 11:01:37,3035950,3,0,0,0,0,0,0,0,0,0,0,0,0,0.988158567,1517975,704363.2069,2016035,1019915,3035950,1517975,704363.2069,2016035,1019915,0,0,0,0,0,0,0,0,0,120,0,0.988158567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,97.01408451,4,213,97,15/02/2018 11:01:37,107356790,14,3,2380,0,238,0,170,110.3002894,0,0,0,0,22.16906821,0.158350487,6709799.375,13914747.71,53247496,2,107356788,8258214.462,15105392.86,53247496,124,107356785,53678392.5,32073870.74,76358044,30998741,0,0,0,0,456,100,0.130406284,0.027944204,0,238,132.2222222,120.7990824,14592.4183,0,0,0,1,0,0,0,0,0,140,170,0,0,0,0,0,0,0,14,2380,3,0,26883,0,11,32,5515745.5,1745210.954,6749796,4281695,24081324.25,20585073.49,53247496,6655865,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,97.01877934,5,213,97,15/02/2018 11:01:37,3039996,3,0,0,0,0,0,0,0,0,0,0,0,0,0.986843404,1519998,701554.5787,2016072,1023924,3039996,1519998,701554.5787,2016072,1023924,0,0,0,0,0,0,0,0,0,120,0,0.986843404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,97.02347418,6,213,97,15/02/2018 11:01:37,3019959,3,0,0,0,0,0,0,0,0,0,0,0,0,0.99339097,1509979.5,715681.8651,2016043,1003916,3019959,1509979.5,715681.8651,2016043,1003916,0,0,0,0,0,0,0,0,0,120,0,0.99339097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,97.02816901,7,213,97,15/02/2018 11:01:37,111078752,16,3,2530,0,230,0,158.125,110.1041174,0,0,0,0,22.77663328,0.171049815,6171041.778,13231327.09,53247457,3,111078740,7405249.333,14240449.01,53247457,113,108030811,54015405.5,32553173.17,77033975,30996836,0,0,0,0,536,100,0.14404195,0.027007866,0,230,126.5,117.3960907,13781.84211,0,0,0,1,0,0,0,0,0,133.1578947,158.125,0,0,0,0,0,0,0,16,2530,3,0,26883,0,11,32,7038695,3769044.607,9703812,4373578,24250337.5,20577193.71,53247457,6655912,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,97.03286385,8,213,97,15/02/2018 11:01:37,106990714,15,3,2530,0,230,0,168.6666667,105.2796729,0,0,0,0,23.64691201,0.1682389,6293571.412,13431757.33,53247508,1,106990713,7642193.786,14524008.13,53247508,88,105982965,52991482.5,31105021.31,74986054,30996911,0,0,0,0,496,100,0.140199083,0.028039817,0,230,133.1578947,116.6691729,13611.69591,0,0,0,1,0,0,0,0,0,140.5555556,168.6666667,0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6146737.5,2145412.179,7663773,4629702,23674309.5,20661579.19,53247508,6655850,DoS attacks-Slowloris
Benign,3389,6,97.03755869,9,213,97,15/02/2018 11:01:37,1926150,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1416.815928,7.787555486,137582.1429,245969.4574,953152,4,1926150,275164.2857,392844.524,1155464,4,1783536,297256,322395.6741,953152,143712,0,0,0,0,172,152,4.153362926,3.63419256,0,1173,170.5625,319.4332416,102037.5958,0,0,1,1,0,0,0,1,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
Benign,445,6,97.04225352,10,213,97,15/02/2018 11:01:37,287831,3,1,0,0,0,0,0,0,0,0,0,0,0,13.89704375,95943.66667,165711.7348,287291,104,287831,143915.5,202910.6548,287395,436,0,0,0,0,0,0,0,0,0,72,32,10.42278281,3.474260938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
Benign,445,6,97.04694836,11,213,97,15/02/2018 11:01:37,2338395,8,7,452,991,103,0,56.5,47.31052435,409,0,141.5714286,185.4416864,617.0899271,6.414656207,167028.2143,234293.3053,831074,36,2338395,334056.4286,248504.3347,833811,1192,2052998,342166.3333,254087.1582,831110,74908,0,0,0,0,172,164,3.421149977,2.99350623,0,409,90.1875,131.0710844,17179.62917,0,0,0,1,0,0,0,0,0,96.2,56.5,141.5714286,0,0,0,0,0,0,8,452,7,991,8192,259,5,20,0,0,0,0,0,0,0,0,Benign
